Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Discount),Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales),
2017,Qtr 4,October,31,0.6000000000000001,41.96940000000001,9,523.9280000000001,"523.9280000000001,2099315.060699999,2099838.9886999987"
2017,Qtr 4,October,1,1.2,1013.073,64,2978.4660000000003,"2978.4660000000003,2099838.9886999987,2102817.4546999987"
2017,Qtr 4,October,2,6.6000000000000005,-1095.5167000000001,116,5418.022000000001,"5418.022000000001,2102817.4546999987,2108235.4766999986"
2017,Qtr 4,October,8,0.30000000000000004,148.03350000000003,12,608.356,"608.356,2108235.4766999986,2108843.8326999987"
2017,Qtr 4,October,12,2,526.1516999999999,78,5635.354000000001,"5635.354000000001,2108843.8326999987,2114479.1866999986"
2017,Qtr 4,October,17,0.2,23.0989,9,126.352,"126.352,2114479.1866999986,2114605.5386999985"
2017,Qtr 4,October,22,2.2,4539.826599999999,49,15158.877000000002,"15158.877000000002,2114605.5386999985,2129764.4156999984"
2017,Qtr 4,October,24,0.3,-76.05050000000003,9,529.085,"529.085,2129764.4156999984,2130293.5006999983"
2017,Qtr 4,October,29,0,22.5408,8,46.96,"46.96,2130293.5006999983,2130340.4606999983"
2017,Qtr 4,November,3,3.5999999999999996,675.2008000000001,86,4536.937000000001,"4536.937000000001,2130340.4606999997,2134877.3976999996"
2017,Qtr 4,November,4,6,-3987.242199999999,58,10668.096,"10668.096,2134877.3976999996,2145545.4936999995"
2017,Qtr 4,November,5,2.8,525.4202,62,2355.0640000000003,"2355.0640000000003,2145545.4936999995,2147900.5576999993"
2017,Qtr 4,November,6,4.499999999999999,562.9597999999997,91,4288.750000000001,"4288.750000000001,2147900.5576999993,2152189.3076999993"
2017,Qtr 4,November,7,1.2000000000000002,119.6416000000001,50,2413.3779999999997,"2413.3779999999997,2152189.3076999993,2154602.6856999993"
2017,Qtr 4,November,9,0.8,1219.0434999999995,48,4751.492,"4751.492,2154602.6856999993,2159354.1776999994"
2017,Qtr 4,November,10,4.1,-111.13020000000023,64,4007.548,"4007.548,2159354.1776999994,2163361.7256999994"
2017,Qtr 4,November,11,2,283.2475999999998,54,1815.2179999999998,"1815.2179999999998,2163361.7256999994,2165176.9436999992"
2017,Qtr 4,November,13,4.32,-398.4248,103,6633.420200000002,"6633.420200000002,2165176.9436999992,2171810.3638999993"
2017,Qtr 4,November,14,2.6999999999999997,31.053600000000003,45,834.6579999999999,"834.6579999999999,2171810.3638999993,2172645.021899999"
2017,Qtr 4,November,15,0.4,55.01600000000001,8,559.2,"559.2,2172645.021899999,2173204.2218999993"
2017,Qtr 4,November,16,1.9,539.0092999999996,68,4755.234,"4755.234,2173204.2218999993,2177959.4558999995"
2017,Qtr 4,November,18,2.8,253.80809999999997,83,1469.756,"1469.756,2177959.4558999995,2179429.2118999995"
2017,Qtr 4,November,19,5.799999999999999,-1659.0309000000007,114,7397.272,"7397.272,2179429.2118999995,2186826.4838999994"
2017,Qtr 4,November,20,1.5999999999999999,555.2367999999999,68,2988.2739999999994,"2988.2739999999994,2186826.4838999994,2189814.7578999996"
2017,Qtr 4,November,21,1.4,301.3297999999999,41,2236.184,"2236.184,2189814.7578999996,2192050.9418999995"
2017,Qtr 4,November,23,4.3999999999999995,213.48730000000006,59,1153.1090000000002,"1153.1090000000002,2192050.9418999995,2193204.0508999997"
2017,Qtr 4,November,26,1.8000000000000003,1251.3573999999994,69,5048.172000000001,"5048.172000000001,2193204.0508999997,2198252.2228999995"
2017,Qtr 4,November,27,1,643.252,61,1618.254,"1618.254,2198252.2228999995,2199870.4768999997"
2017,Qtr 4,November,28,1.4,328.9201999999999,65,6912.944000000001,"6912.944000000001,2199870.4768999997,2206783.4209"
2017,Qtr 4,November,30,2,49.52119999999945,60,6645.282,"6645.282,2206783.4209,2213428.7029"
2017,Qtr 4,November,1,0.2,358.89690000000013,25,2921.4299999999994,"2921.4299999999994,2213428.7029,2216350.1329"
2017,Qtr 4,November,2,1.9,929.1536,105,6294.3859999999995,"6294.3859999999995,2216350.1329,2222644.5189"
2017,Qtr 4,November,8,0,145.392,15,384.1,"384.1,2222644.5189,2223028.6189"
2017,Qtr 4,November,12,5.800000000000001,-37.835000000000086,94,2911.386,"2911.386,2223028.6189,2225940.0049"
2017,Qtr 4,November,17,2.02,5895.3981,64,13694.882799999998,"13694.882799999998,2225940.0049,2239634.8877"
2017,Qtr 4,November,22,0.2,2.2319999999999958,8,35.712,"35.712,2239634.8877,2239670.5996999997"
2017,Qtr 4,November,24,4.8,935.9258,110,4959.641,"4959.641,2239670.5996999997,2244630.2406999995"
2017,Qtr 4,November,25,2.05,-58.567799999999835,55,3666.157,"3666.157,2244630.2406999995,2248296.3976999996"
2017,Qtr 4,November,29,0.4,67.83099999999996,7,491.88800000000003,"491.88800000000003,2248296.3976999996,2248788.2856999994"
2017,Qtr 4,December,3,4.1,280.74069999999995,70,1403.842,"1403.842,2248788.2856999985,2250192.1276999987"
2017,Qtr 4,December,4,3.1999999999999993,-21.988100000000173,64,2639.6380000000004,"2639.6380000000004,2250192.1276999987,2252831.7656999985"
2017,Qtr 4,December,5,1.2,447.62350000000015,75,1453.1360000000002,"1453.1360000000002,2252831.7656999985,2254284.9016999984"
2017,Qtr 4,December,6,0,2.8836000000000004,1,10.68,"10.68,2254284.9016999984,2254295.5816999986"
2017,Qtr 4,December,7,1.6,-2686.6673000000005,36,2916.514,"2916.514,2254295.5816999986,2257212.0956999986"
2017,Qtr 4,December,9,4.75,1487.1417999999994,120,5470.389999999998,"5470.389999999998,2257212.0956999986,2262682.4856999987"
2017,Qtr 4,December,10,2.3,715.5695999999997,70,3873.5590000000007,"3873.5590000000007,2262682.4856999987,2266556.0446999986"
2017,Qtr 4,December,11,3.8499999999999996,-82.4089,63,2823.965,"2823.965,2266556.0446999986,2269380.0096999984"
2017,Qtr 4,December,13,0.2,99.21539999999996,25,580.9359999999999,"580.9359999999999,2269380.0096999984,2269960.9456999986"
2017,Qtr 4,December,14,3.4,215.25000000000017,74,3897.7139999999995,"3897.7139999999995,2269960.9456999986,2273858.659699999"
2017,Qtr 4,December,15,0.4,52.59459999999999,20,306.88800000000003,"306.88800000000003,2273858.659699999,2274165.5476999986"
2017,Qtr 4,December,16,1,171.2212,47,858.7020000000001,"858.7020000000001,2274165.5476999986,2275024.2496999986"
2017,Qtr 4,December,18,2.15,840.8156999999999,86,3645.911,"3645.911,2275024.2496999986,2278670.1606999985"
2017,Qtr 4,December,19,1.3,-152.45959999999988,18,1895.926,"1895.926,2278670.1606999985,2280566.0866999985"
2017,Qtr 4,December,20,0.4,176.91150000000002,13,377.736,"377.736,2280566.0866999985,2280943.8226999985"
2017,Qtr 4,December,21,0,570.7614999999998,38,2140.94,"2140.94,2280943.8226999985,2283084.7626999984"
2017,Qtr 4,December,23,2.6,284.0977999999999,63,1926.776,"1926.776,2283084.7626999984,2285011.5386999985"
2017,Qtr 4,December,26,0.8999999999999999,61.12019999999998,12,814.5939999999999,"814.5939999999999,2285011.5386999985,2285826.1326999986"
2017,Qtr 4,December,27,0.6000000000000001,-31.974200000000003,6,177.636,"177.636,2285826.1326999986,2286003.7686999985"
2017,Qtr 4,December,28,4.12,253.1187999999999,64,1657.3508000000002,"1657.3508000000002,2286003.7686999985,2287661.1194999986"
2017,Qtr 4,December,30,1,101.53649999999995,23,713.79,"713.79,2287661.1194999986,2288374.9094999987"
2017,Qtr 4,December,1,5.2,718.8919999999998,149,5331.178000000001,"5331.178000000001,2288374.9094999987,2293706.0874999985"
2017,Qtr 4,December,2,7.9,-7.3409999999995375,152,9951.181999999999,"9951.181999999999,2293706.0874999985,2303657.2694999985"
2017,Qtr 4,December,8,2.05,1154.6045000000001,114,7643.040999999998,"7643.040999999998,2303657.2694999985,2311300.3104999987"
2017,Qtr 4,December,17,1.4000000000000001,303.0904999999999,38,2027.7579999999998,"2027.7579999999998,2311300.3104999987,2313328.0684999987"
2017,Qtr 4,December,22,4.3999999999999995,957.1226999999997,100,7442.020999999997,"7442.020999999997,2313328.0684999987,2320770.089499999"
2017,Qtr 4,December,24,1.7,1568.2396999999999,54,6233.054000000001,"6233.054000000001,2320770.089499999,2327003.143499999"
2017,Qtr 4,December,25,5.6,359.20029999999986,87,2698.9270000000006,"2698.9270000000006,2327003.143499999,2329702.070499999"
2017,Qtr 4,December,29,0.4,644.4338,41,2915.5340000000006,"2915.5340000000006,2329702.070499999,2332617.604499999"
